generic_name,reaction,report_count,pct_serious,pct_hospitalization,pct_death,median_age,pct_female
dulaglutide,Pain of skin,1,1.0,0.0,0.0,,1.0
dulaglutide,Painful respiration,1,0.0,0.0,0.0,,0.0
dulaglutide,Pallor,1,1.0,0.0,0.0,37.0,0.0
dulaglutide,Pancreatic neuroendocrine tumour,1,1.0,0.0,0.0,69.0,1.0
dulaglutide,Pancreatic pseudocyst,1,1.0,0.0,0.0,54.0,1.0
dulaglutide,Pancreatitis chronic,1,1.0,1.0,0.0,,1.0
dulaglutide,Pancreatitis relapsing,1,1.0,1.0,0.0,,1.0
dulaglutide,Pancytopenia,1,1.0,1.0,0.0,62.0,0.0
dulaglutide,Papilloedema,1,0.0,0.0,0.0,,1.0
dulaglutide,Papule,1,0.0,0.0,0.0,,0.0
dulaglutide,Paraesthesia oral,1,1.0,0.0,0.0,41.0,1.0
dulaglutide,Paranoia,1,0.0,0.0,0.0,,1.0
dulaglutide,Parkinson^s disease,1,0.0,0.0,0.0,,0.0
dulaglutide,Peripheral arterial occlusive disease,1,1.0,1.0,0.0,59.0,1.0
dulaglutide,Peritonitis,1,1.0,1.0,0.0,70.0,0.0
dulaglutide,Peritonitis bacterial,1,1.0,1.0,0.0,16.0,0.0
dulaglutide,Peroneal nerve palsy,1,1.0,1.0,0.0,69.0,1.0
dulaglutide,Petit mal epilepsy,1,1.0,0.0,0.0,,0.0
dulaglutide,Pharyngeal mass,1,1.0,0.0,0.0,64.0,1.0
dulaglutide,Pharyngitis streptococcal,1,0.0,0.0,0.0,,1.0
dulaglutide,Phimosis,1,1.0,0.0,0.0,65.0,0.0
dulaglutide,Photosensitivity reaction,1,1.0,0.0,0.0,68.0,1.0
dulaglutide,Pigmentation disorder,1,0.0,0.0,0.0,,1.0
dulaglutide,Pituitary tumour,1,1.0,1.0,0.0,,0.0
dulaglutide,Plantar fasciitis,1,0.0,0.0,0.0,69.0,1.0
dulaglutide,Platelet count increased,1,0.0,0.0,0.0,64.0,1.0
dulaglutide,Pleural effusion,1,1.0,1.0,0.0,,0.0
dulaglutide,Pleurisy,1,1.0,0.0,1.0,83.0,0.0
dulaglutide,Poisoning,1,0.0,0.0,0.0,,0.0
dulaglutide,Polyhydramnios,1,1.0,0.0,0.0,37.0,1.0
dulaglutide,Poor peripheral circulation,1,1.0,0.0,0.0,,0.0
dulaglutide,Poor quality device used,1,0.0,0.0,0.0,52.0,0.0
dulaglutide,Poor sucking reflex,1,1.0,0.0,0.0,,0.0
dulaglutide,Portal venous gas,1,1.0,1.0,0.0,84.0,1.0
dulaglutide,Post procedural hypothyroidism,1,1.0,1.0,0.0,,0.0
dulaglutide,Post transplant lymphoproliferative disorder,1,1.0,1.0,1.0,64.0,0.0
dulaglutide,Postoperative wound infection,1,0.0,0.0,0.0,,1.0
dulaglutide,Posture abnormal,1,0.0,0.0,0.0,59.0,0.0
dulaglutide,Pre-eclampsia,1,1.0,0.0,0.0,37.0,1.0
dulaglutide,Premature baby,1,1.0,0.0,0.0,,0.0
dulaglutide,Prescribed underdose,1,0.0,0.0,0.0,,1.0
dulaglutide,Procalcitonin increased,1,1.0,1.0,0.0,75.0,1.0
dulaglutide,Procedural pain,1,1.0,0.0,1.0,67.0,0.0
dulaglutide,Product dosage form confusion,1,0.0,0.0,0.0,,0.0
dulaglutide,Product dose omission in error,1,0.0,0.0,0.0,20.0,0.0
dulaglutide,Product label confusion,1,0.0,0.0,0.0,,0.0
dulaglutide,Product leakage,1,0.0,0.0,0.0,64.8,1.0
dulaglutide,Product name confusion,1,0.0,0.0,0.0,,0.0
dulaglutide,Product packaging issue,1,0.0,0.0,0.0,,1.0
dulaglutide,Product packaging quantity issue,1,1.0,0.0,0.0,44.0,1.0
dulaglutide,Product preparation error,1,0.0,0.0,0.0,68.0,1.0
dulaglutide,Product solubility abnormal,1,1.0,0.0,0.0,44.0,1.0
dulaglutide,Product storage error,1,0.0,0.0,0.0,,1.0
dulaglutide,Product substitution issue,1,0.0,0.0,0.0,42.0,1.0
dulaglutide,Product taste abnormal,1,0.0,0.0,0.0,,1.0
dulaglutide,Product use in unapproved therapeutic environment,1,1.0,1.0,0.0,72.0,1.0
dulaglutide,Prostate cancer,1,1.0,0.0,0.0,73.0,0.0
dulaglutide,Proteinuria,1,1.0,1.0,0.0,67.0,0.0
dulaglutide,Prothrombin time prolonged,1,1.0,1.0,0.0,64.0,0.0
dulaglutide,Psoas abscess,1,1.0,1.0,0.0,73.0,0.0
dulaglutide,Psychiatric symptom,1,1.0,1.0,0.0,55.0,1.0
dulaglutide,Pulmonary congestion,1,0.0,0.0,0.0,36.0,0.0
dulaglutide,Pulmonary hypertension,1,1.0,1.0,0.0,,1.0
dulaglutide,Pulmonary pain,1,1.0,1.0,0.0,58.0,0.0
dulaglutide,Quality of life decreased,1,1.0,0.0,0.0,,0.0
dulaglutide,Rash papular,1,0.0,0.0,0.0,71.0,1.0
dulaglutide,Reaction to excipient,1,0.0,0.0,0.0,,1.0
dulaglutide,Red blood cell sedimentation rate increased,1,1.0,0.0,0.0,39.0,0.0
dulaglutide,Reflux gastritis,1,0.0,0.0,0.0,40.0,1.0
dulaglutide,Renal cyst,1,1.0,1.0,0.0,77.0,0.0
dulaglutide,Renal function test abnormal,1,0.0,0.0,0.0,59.0,0.0
dulaglutide,Respiratory acidosis,1,1.0,1.0,0.0,35.0,1.0
dulaglutide,Respiratory disorder,1,0.0,0.0,0.0,,1.0
dulaglutide,Restlessness,1,1.0,0.0,0.0,,1.0
dulaglutide,Retinal tear,1,1.0,0.0,0.0,62.0,0.0
dulaglutide,Rotator cuff syndrome,1,1.0,1.0,0.0,65.0,1.0
dulaglutide,Sacroiliitis,1,1.0,1.0,0.0,,1.0
dulaglutide,Salmonella test positive,1,1.0,1.0,0.0,,0.0
dulaglutide,Scab,1,1.0,0.0,0.0,,0.0
dulaglutide,Scar,1,0.0,0.0,0.0,,1.0
dulaglutide,Seborrhoea,1,0.0,0.0,0.0,,1.0
dulaglutide,Secondary progressive multiple sclerosis,1,1.0,1.0,0.0,69.0,1.0
dulaglutide,Serotonin syndrome,1,1.0,0.0,0.0,,1.0
dulaglutide,Shock haemorrhagic,1,1.0,1.0,1.0,64.0,0.0
dulaglutide,Sinus bradycardia,1,1.0,1.0,0.0,77.0,0.0
dulaglutide,Sinus disorder,1,0.0,0.0,0.0,,1.0
dulaglutide,Sinus pain,1,0.0,0.0,0.0,,1.0
dulaglutide,Skin cancer,1,1.0,0.0,0.0,57.0,1.0
dulaglutide,Skin discolouration,1,0.0,0.0,0.0,,1.0
dulaglutide,Skin discomfort,1,0.0,0.0,0.0,,0.0
dulaglutide,Skin haemorrhage,1,0.0,0.0,0.0,,1.0
dulaglutide,Skin injury,1,0.0,0.0,0.0,,1.0
dulaglutide,Skin irritation,1,0.0,0.0,0.0,,1.0
dulaglutide,Skin odour abnormal,1,0.0,0.0,0.0,,1.0
dulaglutide,Skin papilloma,1,0.0,0.0,0.0,,0.0
dulaglutide,Sleep disorder due to a general medical condition,1,0.0,0.0,0.0,53.0,0.0
dulaglutide,Small intestine carcinoma,1,1.0,1.0,0.0,49.0,1.0
dulaglutide,Spinal column injury,1,1.0,1.0,0.0,70.0,0.0
dulaglutide,Spinal disorder,1,0.0,0.0,0.0,67.0,0.0
dulaglutide,Spinal fracture,1,1.0,0.0,0.0,59.0,1.0
dulaglutide,Spinal ligament ossification,1,1.0,0.0,0.0,48.0,0.0
dulaglutide,Spinal osteoarthritis,1,1.0,1.0,0.0,85.0,0.0
dulaglutide,Spinal pain,1,0.0,0.0,0.0,62.0,1.0
dulaglutide,Splenectomy,1,1.0,1.0,1.0,64.0,0.0
dulaglutide,Splenic rupture,1,1.0,1.0,1.0,64.0,0.0
dulaglutide,Sputum abnormal,1,0.0,0.0,0.0,36.0,0.0
dulaglutide,Squamous cell carcinoma,1,1.0,0.0,0.0,57.0,1.0
dulaglutide,Status epilepticus,1,1.0,1.0,1.0,70.0,1.0
dulaglutide,Subdural haematoma,1,1.0,0.0,0.0,86.0,0.0
dulaglutide,Subileus,1,1.0,1.0,0.0,72.0,0.0
dulaglutide,Sudden onset of sleep,1,0.0,0.0,0.0,,1.0
dulaglutide,Suicide attempt,1,1.0,1.0,0.0,53.0,0.0
dulaglutide,Tachypnoea,1,1.0,1.0,0.0,57.0,0.0
dulaglutide,Tardive dyskinesia,1,0.0,0.0,0.0,55.0,1.0
dulaglutide,Temperature intolerance,1,0.0,0.0,0.0,69.0,1.0
dulaglutide,Tendon pain,1,0.0,0.0,0.0,,1.0
dulaglutide,Tendon rupture,1,1.0,0.0,0.0,,1.0
dulaglutide,Tendonitis,1,1.0,1.0,0.0,63.0,1.0
dulaglutide,Tenosynovitis,1,1.0,1.0,0.0,63.0,1.0
dulaglutide,Tension headache,1,1.0,0.0,0.0,,1.0
dulaglutide,Therapeutic product effect delayed,1,1.0,1.0,0.0,72.0,1.0
dulaglutide,Therapeutic product effect incomplete,1,1.0,1.0,0.0,66.0,1.0
dulaglutide,Therapeutic response increased,1,0.0,0.0,0.0,57.0,1.0
dulaglutide,Therapeutic response shortened,1,0.0,0.0,0.0,,1.0
dulaglutide,Therapeutic response unexpected,1,0.0,0.0,0.0,73.0,1.0
dulaglutide,Therapy cessation,1,1.0,0.0,0.0,55.0,1.0
dulaglutide,Therapy change,1,1.0,0.0,0.0,52.0,0.0
dulaglutide,Thrombocytopenia,1,1.0,1.0,1.0,64.0,0.0
dulaglutide,Thyroid cancer metastatic,1,1.0,0.0,0.0,39.0,0.0
dulaglutide,Thyroid function test abnormal,1,1.0,1.0,0.0,60.0,1.0
dulaglutide,Thyroxine abnormal,1,1.0,1.0,0.0,,0.0
dulaglutide,Tinea infection,1,1.0,1.0,0.0,,1.0
dulaglutide,Toe operation,1,1.0,0.0,0.0,57.0,1.0
dulaglutide,Tongue coated,1,1.0,0.0,0.0,66.0,0.0
dulaglutide,Tongue discolouration,1,0.0,0.0,0.0,55.0,0.0
dulaglutide,Tongue discomfort,1,0.0,0.0,0.0,52.0,0.0
dulaglutide,Tongue disorder,1,0.0,0.0,0.0,69.0,0.0
dulaglutide,Tongue dry,1,0.0,0.0,0.0,69.0,0.0
dulaglutide,Tongue fungal infection,1,1.0,0.0,0.0,,1.0
dulaglutide,Tongue neoplasm malignant stage unspecified,1,1.0,0.0,0.0,69.5,0.0
dulaglutide,Tooth disorder,1,0.0,0.0,0.0,,0.0
dulaglutide,Transfusion,1,1.0,1.0,1.0,64.0,0.0
dulaglutide,Trichorrhexis,1,0.0,0.0,0.0,,1.0
dulaglutide,Trigger finger,1,0.0,0.0,0.0,,1.0
dulaglutide,Tumour haemorrhage,1,1.0,0.0,0.0,80.0,1.0
dulaglutide,Tympanic membrane perforation,1,1.0,0.0,0.0,51.0,1.0
dulaglutide,Type 1 diabetes mellitus,1,1.0,1.0,0.0,,0.0
dulaglutide,Umbilical hernia,1,1.0,1.0,0.0,,0.0
dulaglutide,"Umbilical hernia, obstructive",1,1.0,1.0,0.0,,1.0
dulaglutide,Unresponsive to stimuli,1,1.0,1.0,0.0,44.0,0.0
dulaglutide,Upper respiratory tract infection,1,0.0,0.0,0.0,60.0,1.0
dulaglutide,Urinary bladder haemorrhage,1,1.0,1.0,0.0,64.0,0.0
dulaglutide,Urinary hesitation,1,0.0,0.0,0.0,,0.0
dulaglutide,Urinary straining,1,0.0,0.0,0.0,,0.0
dulaglutide,Urinary tract infection enterococcal,1,1.0,1.0,1.0,40.0,1.0
dulaglutide,Urinary tract infection fungal,1,0.0,0.0,0.0,,1.0
dulaglutide,Urine abnormality,1,0.0,0.0,0.0,63.0,0.0
dulaglutide,Urine viscosity increased,1,1.0,0.0,0.0,37.0,1.0
dulaglutide,Uterine disorder,1,1.0,1.0,0.0,69.0,1.0
dulaglutide,Varicose vein,1,0.0,0.0,0.0,,1.0
dulaglutide,Vascular fragility,1,1.0,0.0,0.0,57.0,1.0
dulaglutide,Vasculitis,1,1.0,1.0,0.0,45.0,0.0
dulaglutide,Vasculitis necrotising,1,1.0,1.0,0.0,53.0,1.0
dulaglutide,Vein rupture,1,0.0,0.0,0.0,55.0,1.0
dulaglutide,Venous occlusion,1,1.0,1.0,0.0,,1.0
dulaglutide,Ventricle rupture,1,1.0,1.0,0.0,53.0,0.0
dulaglutide,Ventricular arrhythmia,1,1.0,0.0,0.0,,1.0
dulaglutide,Vertebral artery thrombosis,1,1.0,1.0,0.0,58.0,0.0
dulaglutide,Vertigo positional,1,1.0,0.0,0.0,54.0,0.0
dulaglutide,Viral rash,1,1.0,1.0,0.0,54.0,0.0
dulaglutide,Vitamin B12 deficiency,1,1.0,0.0,0.0,56.0,1.0
dulaglutide,Vitamin D deficiency,1,1.0,0.0,0.0,56.0,1.0
dulaglutide,Vitreous detachment,1,1.0,0.0,0.0,,1.0
dulaglutide,Vitreous floaters,1,1.0,0.0,0.0,62.0,0.0
dulaglutide,Vitreous haemorrhage,1,1.0,0.0,0.0,62.0,0.0
dulaglutide,Vulvovaginal rash,1,0.0,0.0,0.0,72.0,1.0
dulaglutide,Vulvovaginitis,1,1.0,1.0,0.0,,1.0
dulaglutide,Weight abnormal,1,0.0,0.0,0.0,75.0,1.0
dulaglutide,White blood cell count,1,1.0,1.0,0.0,64.0,0.0
dulaglutide,White blood cell count decreased,1,0.0,0.0,0.0,62.0,0.0
dulaglutide,Wrong drug administered,1,1.0,1.0,0.0,73.0,1.0
dulaglutide,Wrong technique in device usage process,1,0.0,0.0,0.0,62.2,0.0
dulaglutide,Wrong technique in drug usage process,1,0.0,0.0,0.0,,1.0
dulaglutide,Yawning,1,1.0,0.0,0.0,69.0,0.0
dulaglutide,Yellow skin,1,0.0,0.0,0.0,,0.0
exenatide,Blood glucose increased,1307,0.163,0.0811,0.0061,63.3,0.5953
exenatide,Weight decreased,999,0.2192,0.0991,0.013,62.5,0.5956
exenatide,Nausea,983,0.237,0.119,0.0142,60.0,0.703
exenatide,Product quality issue,956,0.1088,0.0397,0.001,63.0,0.5533
exenatide,Injection site haemorrhage,847,0.0862,0.0342,0.0,62.0,0.5608
exenatide,Drug dose omission,819,0.1416,0.0537,0.0012,63.3,0.6545
exenatide,Injection site pain,795,0.1031,0.0302,0.0,61.0,0.6327
exenatide,Underdose,702,0.0655,0.0185,0.0,63.2,0.5299
exenatide,Injection site nodule,690,0.0957,0.0203,0.0014,60.2,0.5725
exenatide,Pancreatic carcinoma,463,1.0,0.0886,0.7063,65.0,0.365
exenatide,Injection site mass,455,0.1341,0.0505,0.0,62.4,0.5868
exenatide,Vomiting,438,0.3356,0.1941,0.016,62.0,0.7283
exenatide,Drug ineffective,432,0.1574,0.081,0.0116,62.5,0.5463
exenatide,Injection site extravasation,417,0.0719,0.0168,0.0,61.6,0.6187
exenatide,Decreased appetite,410,0.2537,0.1512,0.0122,62.0,0.6171
exenatide,Injection site pruritus,383,0.0783,0.0209,0.0,58.0,0.6945
exenatide,Intentional product misuse,354,0.1582,0.0621,0.0028,64.5,0.6328
exenatide,Blood glucose decreased,353,0.1841,0.085,0.0,64.1,0.6657
exenatide,Diarrhoea,343,0.2974,0.1633,0.035,61.0,0.6793
exenatide,Injection site bruising,253,0.0751,0.0356,0.0,60.0,0.6759
exenatide,Dizziness,248,0.3629,0.2097,0.0565,63.0,0.6371
exenatide,Injection site swelling,246,0.0732,0.0244,0.0,62.0,0.4756
exenatide,Malaise,245,0.2816,0.1265,0.0122,62.0,0.6857
exenatide,Headache,233,0.2189,0.1073,0.0343,60.1,0.6953
exenatide,Injection site erythema,233,0.1373,0.0472,0.0,59.0,0.6824
exenatide,Bladder cancer,199,0.995,0.0201,0.2161,70.5,0.0101
exenatide,Weight increased,195,0.241,0.1077,0.0154,63.7,0.6513
exenatide,Pancreatitis,190,0.9421,0.4105,0.1526,57.0,0.4789
exenatide,Glycosylated haemoglobin increased,183,0.2678,0.1257,0.0055,61.2,0.5191
exenatide,Pancreatic carcinoma metastatic,173,1.0,0.3699,0.9017,64.7,0.4277
exenatide,Fatigue,168,0.3036,0.1845,0.0417,63.1,0.6369
exenatide,Constipation,165,0.297,0.1939,0.0788,62.0,0.5758
exenatide,Abdominal pain upper,145,0.3103,0.1172,0.0345,63.7,0.6345
exenatide,Incorrect dose administered,143,0.1329,0.042,0.021,64.0,0.5804
exenatide,Feeling abnormal,140,0.2071,0.1071,0.0,63.0,0.6929
exenatide,Drug administration error,139,0.1079,0.0216,0.0,64.0,0.6043
exenatide,Injection site reaction,136,0.0882,0.0,0.0,57.0,0.5588
exenatide,Abdominal discomfort,135,0.2222,0.1185,0.0,63.0,0.5852
exenatide,Off label use,133,0.3308,0.1353,0.0075,59.2,0.6241
exenatide,Metastases to liver,130,1.0,0.3692,0.8692,64.1,0.4
exenatide,Asthenia,128,0.4531,0.2812,0.0469,66.0,0.6406
exenatide,Urticaria,115,0.1913,0.0696,0.0,57.1,0.6261
exenatide,Abdominal pain,111,0.5225,0.2342,0.0901,57.0,0.6126
exenatide,Pruritus,110,0.2273,0.0545,0.0091,60.0,0.6727
exenatide,Circumstance or information capable of leading to medication error,109,0.0734,0.0275,0.0092,62.0,0.5505
exenatide,Dyspepsia,109,0.2752,0.1376,0.0092,60.0,0.5963
exenatide,Pain,108,0.3426,0.1481,0.037,59.9,0.6667
exenatide,Rash,103,0.2039,0.1068,0.0194,59.0,0.6117
exenatide,Blood glucose fluctuation,102,0.3235,0.1569,0.0,62.0,0.549
exenatide,Death,97,1.0,0.1649,1.0,65.0,0.1959
exenatide,Incorrect product storage,96,0.0729,0.0312,0.0,66.0,0.5729
exenatide,Dyspnoea,94,0.5851,0.3298,0.0745,62.0,0.6702
exenatide,Hypertension,94,0.6915,0.5106,0.2979,66.0,0.5851
exenatide,Pain in extremity,93,0.3011,0.1935,0.0323,62.0,0.6667
exenatide,Back pain,92,0.4783,0.3587,0.1522,62.8,0.587
exenatide,Fall,91,0.7802,0.4615,0.1209,68.0,0.6374
exenatide,Papillary thyroid cancer,89,1.0,0.0449,0.0449,53.8,0.7416
exenatide,Hypoglycaemia,88,0.5795,0.375,0.0909,66.0,0.625
exenatide,Abdominal distension,87,0.2989,0.1264,0.0,59.6,0.7126
exenatide,Anxiety,84,0.4286,0.2619,0.2024,60.0,0.6429
exenatide,Intentional device misuse,82,0.1341,0.0366,0.0,62.0,0.6341
exenatide,Medication error,82,0.0488,0.0244,0.0,61.0,0.5366
exenatide,Blood glucose abnormal,80,0.2375,0.0875,0.0125,61.0,0.6625
exenatide,Gastrooesophageal reflux disease,78,0.4615,0.3077,0.1667,59.8,0.6282
exenatide,Tremor,76,0.3026,0.1184,0.0,61.0,0.7632
exenatide,Thyroid cancer,73,1.0,0.0822,0.0822,53.0,0.6986
exenatide,Hypersensitivity,72,0.375,0.1389,0.0,64.0,0.6806
exenatide,Cough,71,0.3239,0.2113,0.0845,61.0,0.6338
exenatide,Hyperhidrosis,71,0.3239,0.1268,0.0423,59.0,0.5915
exenatide,Insomnia,71,0.2958,0.169,0.0423,57.0,0.6338
exenatide,Acute kidney injury,70,1.0,0.8429,0.3571,70.0,0.6571
exenatide,Depression,70,0.6429,0.3571,0.2571,63.0,0.6286
exenatide,Diabetes mellitus inadequate control,69,0.5942,0.4058,0.2029,64.0,0.5507
exenatide,Drug hypersensitivity,69,0.3768,0.1739,0.0725,58.8,0.7391
exenatide,Eructation,68,0.1324,0.0441,0.0147,64.4,0.5
exenatide,Flatulence,67,0.1642,0.0746,0.0299,62.2,0.5224
exenatide,Visual impairment,67,0.2537,0.1045,0.0299,67.0,0.6716
exenatide,Wrong technique in drug usage process,66,0.0606,0.0303,0.0152,62.0,0.6515
exenatide,Dehydration,65,0.6462,0.5538,0.1692,64.0,0.6615
exenatide,Urinary tract infection,65,0.6923,0.4615,0.1846,64.0,0.6308
exenatide,Arthralgia,64,0.2969,0.125,0.0469,63.5,0.5625
exenatide,Hyperglycaemia,64,0.7344,0.4531,0.1406,59.1,0.5938
exenatide,Nodule,64,0.0469,0.0156,0.0,62.0,0.5625
exenatide,Goitre,63,0.9841,0.0952,0.0317,53.4,0.7778
exenatide,Adverse event,62,0.2742,0.1774,0.0645,63.0,0.4677
exenatide,Memory impairment,60,0.4667,0.2167,0.0333,68.5,0.6667
exenatide,Device malfunction,59,0.2542,0.1695,0.0339,68.0,0.5085
exenatide,Drug prescribing error,59,0.0508,0.0339,0.0,64.0,0.3729
exenatide,Metastases to lymph nodes,59,1.0,0.3729,0.6271,59.4,0.4746
exenatide,Adenocarcinoma pancreas,58,1.0,0.3966,0.6724,67.3,0.3621
exenatide,Expired product administered,57,0.1228,0.0526,0.0,61.5,0.4386
exenatide,Device issue,56,0.1607,0.0536,0.0,67.9,0.5893
exenatide,Nasopharyngitis,56,0.2143,0.1071,0.0,57.0,0.6607
exenatide,Renal failure,56,0.9821,0.6607,0.3214,65.0,0.4821
exenatide,Muscle spasms,55,0.2727,0.1818,0.0364,64.6,0.7091
exenatide,Nervousness,54,0.1667,0.0556,0.0,66.0,0.7778
exenatide,Drug dispensing error,53,0.1132,0.0377,0.0,60.6,0.566
exenatide,Jaundice cholestatic,53,1.0,0.3962,0.8679,64.2,0.3396
exenatide,Pyrexia,53,0.566,0.4717,0.0943,63.0,0.5849
exenatide,Myocardial infarction,52,0.9808,0.6731,0.25,61.0,0.3654
exenatide,Device misuse,51,0.098,0.0392,0.0,65.0,0.5098
exenatide,Injection site rash,51,0.1569,0.0392,0.0,58.8,0.6275
exenatide,Chest pain,50,0.64,0.4,0.08,62.0,0.68
exenatide,Hypothyroidism,50,0.96,0.22,0.2,54.1,0.74
exenatide,Oedema peripheral,48,0.6458,0.4792,0.3333,65.0,0.6042
exenatide,Vision blurred,47,0.383,0.1489,0.0851,59.0,0.7021
exenatide,Arthritis,46,0.5217,0.3261,0.1957,66.0,0.7391
exenatide,Injection site discolouration,46,0.1957,0.0,0.0,66.0,0.6087
exenatide,Metastases to lung,46,1.0,0.413,0.8913,63.6,0.5435
exenatide,Product use issue,46,0.2391,0.1522,0.0,61.0,0.6957
exenatide,Hunger,45,0.1778,0.1333,0.0,58.5,0.8
exenatide,Neuropathy peripheral,45,0.5778,0.3333,0.2,62.7,0.6
exenatide,Pancreatitis acute,45,1.0,0.6889,0.2667,57.0,0.4222
exenatide,Peripheral swelling,44,0.5,0.2955,0.0909,61.0,0.7045
exenatide,Somnolence,44,0.3636,0.1136,0.0,57.0,0.6818
exenatide,Increased appetite,43,0.1628,0.0465,0.0,58.0,0.7674
exenatide,Pneumonia,42,0.9524,0.7143,0.2143,61.0,0.4524
exenatide,Injection site urticaria,41,0.1463,0.0976,0.0,54.0,0.7317
exenatide,Wrong technique in product usage process,41,0.2683,0.122,0.0244,64.1,0.4146
exenatide,Anaemia,40,0.875,0.7,0.5,65.0,0.575
exenatide,Cerebrovascular accident,40,1.0,0.675,0.125,64.5,0.625
exenatide,Dysgeusia,40,0.225,0.1,0.025,62.9,0.575
exenatide,Needle issue,40,0.225,0.0,0.0,63.4,0.475
exenatide,Contusion,39,0.1026,0.0513,0.0256,59.0,0.6667
exenatide,Overdose,39,0.1795,0.0769,0.0256,65.0,0.5385
exenatide,Paraesthesia,39,0.4103,0.2564,0.1026,60.5,0.7179
exenatide,Stress,39,0.3846,0.1538,0.0513,66.0,0.641
exenatide,Cataract,38,0.6579,0.1842,0.1316,74.0,0.6316
exenatide,Erythema,38,0.3158,0.1053,0.0263,64.6,0.7105
exenatide,Gastrointestinal disorder,37,0.4324,0.2432,0.1351,63.3,0.6486
exenatide,Heart rate increased,37,0.2703,0.1081,0.0,66.0,0.7568
exenatide,Nephrolithiasis,37,0.7568,0.5946,0.2973,60.1,0.5405
exenatide,Atrial fibrillation,36,0.9722,0.75,0.3611,70.0,0.5
exenatide,Blood pressure increased,36,0.4444,0.2222,0.0,65.0,0.5833
exenatide,Hypotension,36,0.6111,0.4722,0.2222,66.7,0.6944
exenatide,Influenza,36,0.1667,0.1111,0.0,62.0,0.75
exenatide,Injury associated with device,36,0.0833,0.0833,0.0,60.8,0.6944
exenatide,Weight fluctuation,36,0.25,0.0833,0.0556,65.0,0.6389
exenatide,Palpitations,35,0.5143,0.2571,0.0,59.0,0.6857
exenatide,Cellulitis,34,0.7647,0.5,0.1471,54.5,0.4412
exenatide,Cholelithiasis,34,0.9118,0.6176,0.3824,67.6,0.5
exenatide,Hypoaesthesia,34,0.4706,0.2647,0.0588,57.0,0.7059
exenatide,Inappropriate schedule of drug administration,34,0.2353,0.1765,0.0882,60.0,0.6765
exenatide,Pulmonary mass,32,1.0,0.5938,0.6875,67.4,0.4062
exenatide,Ascites,31,1.0,0.4194,0.9032,60.7,0.4194
exenatide,Diabetes mellitus,31,0.8387,0.4516,0.0,58.0,0.6129
exenatide,Gait disturbance,31,0.5484,0.3548,0.0645,62.0,0.7097
exenatide,Injection site induration,31,0.3871,0.0645,0.0,59.8,0.5806
exenatide,Myalgia,31,0.1935,0.0968,0.0,65.0,0.5161
exenatide,Pruritus generalised,31,0.1613,0.0968,0.0323,58.1,0.6774
exenatide,Visual acuity reduced,31,0.2903,0.1613,0.0645,60.5,0.7097
exenatide,Gastric disorder,30,0.2,0.1,0.0333,55.0,0.5333
exenatide,Lipase increased,30,0.5667,0.2333,0.0,59.5,0.5667
exenatide,Pollakiuria,30,0.4667,0.2,0.0667,62.5,0.6
exenatide,Coronary artery disease,29,1.0,0.6897,0.5172,62.5,0.2069
exenatide,Device leakage,29,0.2414,0.069,0.0,63.7,0.5517
exenatide,Haemorrhage,29,0.2069,0.1724,0.0345,60.0,0.5862
exenatide,Impaired gastric emptying,29,0.4828,0.2414,0.0345,57.0,0.6897
exenatide,Metastases to peritoneum,29,1.0,0.4138,0.8621,61.2,0.4138
exenatide,Alopecia,28,0.1786,0.0357,0.0,65.0,0.8929
exenatide,Cardiac disorder,28,0.8214,0.5357,0.1071,61.0,0.3929
exenatide,Fungal infection,28,0.2857,0.0714,0.0,56.3,0.9286
exenatide,Dysphagia,27,0.5556,0.1852,0.0741,66.0,0.4815
exenatide,Influenza like illness,27,0.2222,0.1481,0.0,60.0,0.8148
exenatide,Injection site injury,27,0.037,0.0,0.0,63.0,0.4815
exenatide,Lip swelling,27,0.3704,0.037,0.0,52.0,0.7037
exenatide,Oropharyngeal pain,27,0.2593,0.037,0.0,62.0,0.7037
exenatide,Pancreatitis chronic,27,1.0,0.4444,0.4444,65.1,0.4074
exenatide,Post procedural hypothyroidism,27,1.0,0.0,0.0,50.2,0.7778
exenatide,Syncope,27,0.8148,0.5556,0.1852,67.0,0.4815
exenatide,Asthma,26,0.5769,0.4615,0.2308,61.9,0.7692
exenatide,Body height decreased,26,0.3846,0.1538,0.0,69.8,0.7692
exenatide,Cardiac failure congestive,26,1.0,0.8462,0.3077,63.0,0.3846
exenatide,Chest discomfort,26,0.5,0.3462,0.0769,61.0,0.5769
exenatide,Chronic kidney disease,26,0.9231,0.5769,0.4615,62.4,0.5
exenatide,Confusional state,26,0.5769,0.3462,0.1154,65.5,0.5385
exenatide,Dry mouth,26,0.3462,0.0385,0.0385,61.0,0.7308
exenatide,Blood cholesterol increased,25,0.6,0.2,0.12,59.0,0.64
exenatide,Hypoacusis,25,0.4,0.32,0.04,68.0,0.48
exenatide,Drug effect decreased,24,0.3333,0.25,0.0417,57.0,0.75
exenatide,Mass,24,0.2083,0.0833,0.0,65.0,0.5833
exenatide,Muscular weakness,24,0.5417,0.4167,0.2083,68.5,0.6667
exenatide,Skin disorder,24,0.2083,0.0833,0.0417,65.0,0.7083
exenatide,Thyroid neoplasm,24,0.9167,0.125,0.125,54.9,0.7917
exenatide,Balance disorder,23,0.6957,0.2174,0.087,57.0,0.5652
